Table Name,Entity/Table Owner,Column Name,Domain,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey
production_estimate,dbo,last_updated_stamp,,datetime,NULL,No,,,
credit_info,dbo,credit_profile_id,,varchar(40),NOT NULL,No,,,
credit_info,dbo,credit_info_type_enum_id,,nvarchar(80),NOT NULL,No,,,
credit_info,dbo,value_amount,,"numeric(26,6)",NULL,No,,,
credit_info,dbo,value_text,,nvarchar(80),NULL,No,,,
credit_info,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_category_rollup,dbo,product_category_id,,varchar(40),NOT NULL,Yes,,,Yes
product_category_rollup,dbo,parent_product_category_id,,varchar(40),NOT NULL,Yes,,,Yes
product_category_rollup,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
product_category_rollup,dbo,thru_date,,datetime,NULL,No,,,
product_category_rollup,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_category_rollup,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset_party_assignment,dbo,asset_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_party_assignment,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_party_assignment,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_party_assignment,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
asset_party_assignment,dbo,thru_date,,datetime,NULL,No,,,
asset_party_assignment,dbo,allocated_date,,datetime,NULL,No,,,
asset_party_assignment,dbo,status_id,,varchar(40),NULL,No,,,
asset_party_assignment,dbo,comments,,text,NULL,No,,,
asset_party_assignment,dbo,last_updated_stamp,,datetime,NULL,No,,,
work_effort_invoice,dbo,invoice_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_invoice,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_invoice,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_communication_event,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_communication_event,dbo,communication_event_id,,varchar(40),NOT NULL,Yes,,,Yes
order_communication_event,dbo,last_updated_stamp,,datetime,NULL,No,,,
tracking_code_order_return,dbo,tracking_code_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
tracking_code_order_return,dbo,return_id,,varchar(40),NOT NULL,Yes,,,Yes
tracking_code_order_return,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
tracking_code_order_return,dbo,order_item_seq_id,,varchar(40),NULL,No,,,
tracking_code_order_return,dbo,tracking_code_id,,varchar(40),NULL,No,,,
tracking_code_order_return,dbo,is_billable,,char(1),NULL,No,,,
tracking_code_order_return,dbo,site_id,,text,NULL,No,,,
tracking_code_order_return,dbo,has_exported,,char(1),NULL,No,,,
tracking_code_order_return,dbo,affiliate_referred_time_stamp,,datetime,NULL,No,,,
tracking_code_order_return,dbo,last_updated_stamp,,datetime,NULL,No,,,
gl_journal,dbo,gl_journal_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_journal,dbo,gl_journal_type_enum_id,,varchar(40),NULL,No,,,
gl_journal,dbo,gl_journal_name,,text,NULL,No,,,
gl_journal,dbo,organization_party_id,,varchar(40),NULL,No,,,
gl_journal,dbo,is_posted,,char(1),NULL,No,,,
gl_journal,dbo,posted_date,,datetime,NULL,No,,,
gl_journal,dbo,last_updated_stamp,,datetime,NULL,No,,,
shipment_package,dbo,shipment_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_package,dbo,shipment_package_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_package,dbo,shipment_box_type_id,,varchar(40),NULL,No,,,
shipment_package,dbo,weight,,"numeric(26,6)",NULL,No,,,
shipment_package,dbo,weight_uom_id,,varchar(40),NULL,No,,,
shipment_package,dbo,gateway_package_id,,text,NULL,No,,,
shipment_package,dbo,last_updated_stamp,,datetime,NULL,No,,,
facility_group_party,dbo,facility_group_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_group_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_group_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_group_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
rule_config,dbo,rule_id,,varchar(40),NOT NULL,Yes,,,Yes
rule_config,dbo,config_key,,varchar(40),NOT NULL,Yes,,,Yes
rule_config,dbo,config_value,,text,NULL,No,,,
rule_config,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_view_entity,dbo,db_view_entity_name,,nvarchar(80),NOT NULL,Yes,,,Yes
db_view_entity,dbo,package_name,,text,NULL,No,,,
db_view_entity,dbo,cache,,char(1),NULL,No,,,
db_view_entity,dbo,is_data_view,,char(1),NULL,No,,,
db_view_entity,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_parameter_set,dbo,product_parameter_set_id,,varchar(40),NOT NULL,Yes,,,Yes
product_parameter_set,dbo,comments,,text,NULL,No,,,
product_parameter_set,dbo,product_id,,varchar(40),NULL,No,,,
product_parameter_set,dbo,customer_party_id,,varchar(40),NULL,No,,,
product_parameter_set,dbo,last_updated_stamp,,datetime,NULL,No,,,
carrier_shipment_box_type,dbo,carrier_party_id,,varchar(40),NOT NULL,Yes,,,Yes
carrier_shipment_box_type,dbo,shipment_box_type_id,,varchar(40),NOT NULL,Yes,,,Yes
carrier_shipment_box_type,dbo,packaging_type_code,,varchar(40),NULL,No,,,
carrier_shipment_box_type,dbo,oversize_code,,varchar(63),NULL,No,,,
carrier_shipment_box_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
person,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
person,dbo,salutation,,text,NULL,No,,,
person,dbo,first_name,,nvarchar(50),NULL,No,,Yes,
person,dbo,middle_name,,text,NULL,No,,Yes,
person,dbo,last_name,,nvarchar(50),NULL,No,,Yes,
person,dbo,personal_title,,text,NULL,No,,,
person,dbo,suffix,,text,NULL,No,,,
person,dbo,nickname,,text,NULL,No,,,
person,dbo,gender,,char(1),NULL,No,,Yes,
person,dbo,birth_date,,date,NULL,No,,Yes,
person,dbo,deceased_date,,date,NULL,No,,,
person,dbo,height,,float,NULL,No,,,
person,dbo,weight,,float,NULL,No,,,
person,dbo,mothers_maiden_name,,text,NULL,No,Yes,,
person,dbo,marital_status_enum_id,,varchar(40),NULL,No,,,
person,dbo,employment_status_enum_id,,varchar(40),NULL,No,,,
person,dbo,residence_status_enum_id,,varchar(40),NULL,No,,,
person,dbo,occupation,,text,NULL,No,,,
person,dbo,last_updated_stamp,,datetime,NULL,No,,,
artifact_authz,dbo,artifact_authz_id,,varchar(40),NOT NULL,Yes,,,Yes
artifact_authz,dbo,user_group_id,,varchar(40),NULL,No,,,
artifact_authz,dbo,artifact_group_id,,varchar(40),NULL,No,,,
artifact_authz,dbo,authz_type_enum_id,,varchar(40),NULL,No,,,
artifact_authz,dbo,authz_action_enum_id,,varchar(40),NULL,No,,,
artifact_authz,dbo,authz_service_name,,text,NULL,No,,,
artifact_authz,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_badge,dbo,party_badge_id,,varchar(40),NOT NULL,Yes,,,Yes
party_badge,dbo,party_id,,varchar(40),NULL,No,,,
party_badge,dbo,organization_party_id,,varchar(40),NULL,No,,,
party_badge,dbo,from_date,,datetime,NULL,No,,,
party_badge,dbo,thru_date,,datetime,NULL,No,,,
party_badge,dbo,serial_number,,varchar(63),NULL,No,,,
party_badge,dbo,stored_value,,nvarchar(80),NULL,No,,,
party_badge,dbo,last_updated_stamp,,datetime,NULL,No,,,
wiki_page_category_member,dbo,wiki_page_category_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_category_member,dbo,wiki_page_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_category_member,dbo,from_date,,datetime,NULL,No,,,
wiki_page_category_member,dbo,thru_date,,datetime,NULL,No,,,
wiki_page_category_member,dbo,last_updated_stamp,,datetime,NULL,No,,,
market_interest,dbo,product_category_id,,varchar(40),NOT NULL,Yes,,,Yes
market_interest,dbo,market_segment_id,,varchar(40),NOT NULL,Yes,,,Yes
market_interest,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
market_interest,dbo,thru_date,,datetime,NULL,No,,,
market_interest,dbo,last_updated_stamp,,datetime,NULL,No,,,
tag_type,dbo,tag_type_id,,varchar(40),NOT NULL,Yes,,,Yes
tag_type,dbo,name,,varchar(63),NULL,No,,,
tag_type,dbo,tooltip,,text,NULL,No,,,
tag_type,dbo,owner_party_id,,varchar(40),NULL,No,,,
tag_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
form_list_find_user_group,dbo,form_list_find_id,,varchar(40),NOT NULL,Yes,,,Yes
form_list_find_user_group,dbo,user_group_id,,varchar(40),NOT NULL,Yes,,,Yes
form_list_find_user_group,dbo,last_updated_stamp,,datetime,NULL,No,,,
screen_scheduled_lock,dbo,screen_scheduled_id,,varchar(40),NOT NULL,Yes,,,Yes
screen_scheduled_lock,dbo,last_run_time,,datetime,NULL,No,,,
screen_scheduled_lock,dbo,last_updated_stamp,,datetime,NULL,No,,,
employment_pay_history,dbo,party_relationship_id,,varchar(40),NOT NULL,Yes,,,Yes
employment_pay_history,dbo,pay_date,,date,NOT NULL,Yes,,,Yes
employment_pay_history,dbo,time_period_id,,varchar(40),NULL,No,,,
employment_pay_history,dbo,invoice_id,,varchar(40),NULL,No,,,
employment_pay_history,dbo,internal_payroll,,char(1),NULL,No,,,
employment_pay_history,dbo,pay_amount,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,taxable_pay_amount,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,social_taxable_pay_amount,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,medical_taxable_pay_amount,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,net_pay_amount,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,disposable_pay_amount,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,taxable_ytd_income,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,social_taxable_ytd_income,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,medical_taxable_ytd_income,,"numeric(26,6)",NULL,No,,,
employment_pay_history,dbo,currency_uom_id,,varchar(40),NULL,No,,,
employment_pay_history,dbo,last_updated_stamp,,datetime,NULL,No,,,
request_item_assoc,dbo,request_id,,varchar(40),NOT NULL,Yes,,,Yes
request_item_assoc,dbo,request_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
request_item_assoc,dbo,other_request_id,,varchar(40),NOT NULL,Yes,,,Yes
request_item_assoc,dbo,other_request_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
request_item_assoc,dbo,quantity,,"numeric(26,6)",NULL,No,,,
request_item_assoc,dbo,last_updated_stamp,,datetime,NULL,No,,,
data_document_rel_alias,dbo,data_document_id,,varchar(40),NOT NULL,Yes,,,Yes
data_document_rel_alias,dbo,relationship_name,,nvarchar(80),NOT NULL,Yes,,,Yes
data_document_rel_alias,dbo,document_alias,,text,NULL,No,,,
data_document_rel_alias,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_dimension_type,dbo,dimension_type_id,,varchar(40),NOT NULL,Yes,,,Yes
product_dimension_type,dbo,description,,text,NULL,No,,,
product_dimension_type,dbo,uom_type_enum_id,,varchar(40),NULL,No,,,
product_dimension_type,dbo,default_uom_id,,varchar(40),NULL,No,,,
product_dimension_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset_type_gl_account,dbo,asset_type_gl_account_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_type_gl_account,dbo,asset_type_enum_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,class_enum_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,asset_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,organization_party_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,asset_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,wip_asset_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,receipt_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,issuance_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,transfer_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,acc_depreciation_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,depreciation_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,profit_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,loss_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,receipt_trans_type_enum_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,issuance_trans_type_enum_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,shrinkage_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,found_gl_account_id,,varchar(40),NULL,No,,,
asset_type_gl_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
payment_gateway_config,dbo,payment_gateway_config_id,,varchar(40),NOT NULL,Yes,,,Yes
payment_gateway_config,dbo,payment_gateway_type_enum_id,,varchar(40),NULL,No,,,
payment_gateway_config,dbo,description,,text,NULL,No,,,
payment_gateway_config,dbo,authorize_service_name,,text,NULL,No,,,
payment_gateway_config,dbo,capture_service_name,,text,NULL,No,,,
payment_gateway_config,dbo,release_service_name,,text,NULL,No,,,
payment_gateway_config,dbo,refund_service_name,,text,NULL,No,,,
payment_gateway_config,dbo,details_service_name,,text,NULL,No,,,
payment_gateway_config,dbo,last_updated_stamp,,datetime,NULL,No,,,
acctg_trans,dbo,acctg_trans_id,,varchar(40),NOT NULL,Yes,,,Yes
acctg_trans,dbo,acctg_trans_type_enum_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,organization_party_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,description,,text,NULL,No,,,
acctg_trans,dbo,transaction_date,,datetime,NULL,No,,,
acctg_trans,dbo,is_posted,,char(1),NULL,No,,,
acctg_trans,dbo,posted_date,,datetime,NULL,No,,,
acctg_trans,dbo,scheduled_posting_date,,datetime,NULL,No,,,
acctg_trans,dbo,gl_journal_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,gl_fiscal_type_enum_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,voucher_ref,,varchar(63),NULL,No,,,
acctg_trans,dbo,voucher_date,,datetime,NULL,No,,,
acctg_trans,dbo,group_status_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,amount_uom_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,local_currency_uom_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,original_currency_uom_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,asset_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,asset_issuance_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,asset_receipt_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,physical_inventory_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,other_party_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,invoice_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,payment_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,payment_application_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,to_invoice_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,to_payment_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,fin_account_trans_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,shipment_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,work_effort_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,their_acctg_trans_id,,varchar(63),NULL,No,,,
acctg_trans,dbo,reversed_by_acctg_trans_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,reverse_of_acctg_trans_id,,varchar(40),NULL,No,,,
acctg_trans,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_item_form_response,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_form_response,dbo,order_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_form_response,dbo,form_response_id,,varchar(40),NOT NULL,Yes,,,Yes
order_item_form_response,dbo,party_id,,varchar(40),NULL,No,,,
order_item_form_response,dbo,role_type_id,,varchar(40),NULL,No,,,
order_item_form_response,dbo,last_updated_stamp,,datetime,NULL,No,,,
user_authc_factor,dbo,factor_id,,varchar(40),NOT NULL,Yes,,,Yes
user_authc_factor,dbo,user_id,,varchar(40),NOT NULL,No,,,
user_authc_factor,dbo,from_factor_id,,varchar(40),NULL,No,,,
user_authc_factor,dbo,factor_type_enum_id,,varchar(40),NULL,No,,,
user_authc_factor,dbo,from_date,,datetime,NULL,No,,,
user_authc_factor,dbo,thru_date,,datetime,NULL,No,,,
user_authc_factor,dbo,factor_option,,text,NULL,No,,,
user_authc_factor,dbo,needs_validation,,char(1),NULL,No,,,
user_authc_factor,dbo,last_updated_stamp,,datetime,NULL,No,,,
instance_image_type,dbo,image_type_id,,varchar(40),NOT NULL,Yes,,,Yes
instance_image_type,dbo,description,,text,NULL,No,,,
instance_image_type,dbo,default_init_command,,text,NULL,No,,,
instance_image_type,dbo,default_network_mode,,varchar(63),NULL,No,,,
instance_image_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
shipping_gateway_method,dbo,shipping_gateway_config_id,,varchar(40),NOT NULL,Yes,,,Yes
shipping_gateway_method,dbo,carrier_party_id,,varchar(40),NOT NULL,Yes,,,Yes
shipping_gateway_method,dbo,shipment_method_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
shipping_gateway_method,dbo,gateway_service_code,,varchar(63),NULL,No,,,
shipping_gateway_method,dbo,last_updated_stamp,,datetime,NULL,No,,,
financial_account_party,dbo,fin_account_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_account_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_account_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
financial_account_party,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
financial_account_party,dbo,thru_date,,datetime,NULL,No,,,
financial_account_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
sales_opportunity_competitor,dbo,sales_opportunity_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_competitor,dbo,competitor_party_id,,varchar(40),NOT NULL,Yes,,,Yes
sales_opportunity_competitor,dbo,position_enum_id,,varchar(40),NULL,No,,,
sales_opportunity_competitor,dbo,strengths,,text,NULL,No,,,
sales_opportunity_competitor,dbo,weaknesses,,text,NULL,No,,,
sales_opportunity_competitor,dbo,last_updated_stamp,,datetime,NULL,No,,,
elasticsearch_report,dbo,report_id,,varchar(40),NOT NULL,Yes,,,Yes
elasticsearch_report,dbo,index_name,,varchar(63),NULL,No,,,
elasticsearch_report,dbo,report_name,,varchar(63),NULL,No,,,
elasticsearch_report,dbo,aggregation,,text,NULL,No,,,
elasticsearch_report,dbo,chart_type,,varchar(63),NULL,No,,,
elasticsearch_report,dbo,enabled,,char(1),NULL,No,,,
elasticsearch_report,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_agreement,dbo,product_store_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_agreement,dbo,agreement_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_agreement,dbo,create_service_register_id,,varchar(40),NULL,No,,,
product_store_agreement,dbo,from_date,,datetime,NULL,No,,,
product_store_agreement,dbo,thru_date,,datetime,NULL,No,,,
product_store_agreement,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_store_agreement,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_store_promo_parameter,dbo,store_promotion_id,,varchar(40),NOT NULL,Yes,,,Yes
product_store_promo_parameter,dbo,parameter_name,,varchar(63),NOT NULL,Yes,,,Yes
product_store_promo_parameter,dbo,parameter_value,,text,NULL,No,,,
product_store_promo_parameter,dbo,last_updated_stamp,,datetime,NULL,No,,,
condition_set,dbo,condition_set_id,,varchar(40),NOT NULL,Yes,,,Yes
condition_set,dbo,description,,text,NULL,No,,,
condition_set,dbo,last_updated_stamp,,datetime,NULL,No,,,
product,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product,dbo,pseudo_id,,varchar(63),NULL,No,,,
product,dbo,product_type_enum_id,,varchar(40),NULL,No,,,
product,dbo,product_class_enum_id,,varchar(40),NULL,No,,,
product,dbo,asset_type_enum_id,,varchar(40),NULL,No,,,
product,dbo,asset_class_enum_id,,varchar(40),NULL,No,,,
product,dbo,status_id,,varchar(40),NULL,No,,,
product,dbo,owner_party_id,,varchar(40),NULL,No,,,
product,dbo,product_name,,text,NULL,No,,,
product,dbo,description,,text,NULL,No,,,
product,dbo,comments,,text,NULL,No,,,
product,dbo,sales_introduction_date,,datetime,NULL,No,,,
product,dbo,sales_discontinuation_date,,datetime,NULL,No,,,
product,dbo,sales_disc_when_not_avail,,char(1),NULL,No,,,
product,dbo,support_discontinuation_date,,datetime,NULL,No,,,
product,dbo,require_inventory,,char(1),NULL,No,,,
product,dbo,charge_shipping,,char(1),NULL,No,,,
product,dbo,signature_required_enum_id,,varchar(40),NULL,No,,,
product,dbo,shipping_insurance_reqd,,char(1),NULL,No,,,
product,dbo,in_shipping_box,,char(1),NULL,No,,,
product,dbo,default_shipment_box_type_id,,varchar(40),NULL,No,,,
product,dbo,taxable,,char(1),NULL,No,,,
product,dbo,tax_code,,varchar(63),NULL,No,,,
product,dbo,returnable,,char(1),NULL,No,,,
product,dbo,amount_uom_id,,varchar(40),NULL,No,,,
product,dbo,amount_fixed,,"numeric(26,6)",NULL,No,,,
product,dbo,amount_require,,char(1),NULL,No,,,
product,dbo,origin_geo_id,,varchar(40),NULL,No,,,
product,dbo,payment_constant,,"numeric(25,5)",NULL,No,,,
product,dbo,payment_rounding,,"numeric(25,5)",NULL,No,,,
product,dbo,screen_flow_id,,varchar(40),NULL,No,,,
product,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset,dbo,asset_id,,varchar(40),NOT NULL,Yes,,,Yes
asset,dbo,parent_asset_id,,varchar(40),NULL,No,,,
asset,dbo,asset_type_enum_id,,varchar(40),NULL,No,,,
asset,dbo,class_enum_id,,varchar(40),NULL,No,,,
asset,dbo,status_id,,varchar(40),NULL,No,,,
asset,dbo,owner_party_id,,varchar(40),NULL,No,,,
asset,dbo,asset_pool_id,,varchar(40),NULL,No,,,
asset,dbo,product_id,,varchar(40),NULL,No,,,
asset,dbo,has_quantity,,char(1),NULL,No,,,
asset,dbo,quantity_on_hand_total,,"numeric(26,6)",NULL,No,,,
asset,dbo,available_to_promise_total,,"numeric(26,6)",NULL,No,,,
asset,dbo,original_quantity,,"numeric(26,6)",NULL,No,,,
asset,dbo,original_quantity_uom_id,,varchar(40),NULL,No,,,
