Table Name,Column Name,Column Datatype,Column Null Option,Primary Key,Restricted,PII,Excluded
BORROWER,NLR_PHONE,nchar(11),NULL,,,Yes,
BORROWER,NLR_ADDR1,nvarchar(35),NULL,,,Yes,
BORROWER,NLR_ADDR2,nvarchar(35),NULL,,,Yes,
BORROWER,NLR_CITY,nvarchar(25),NULL,,,Yes,
BORROWER,NLR_STATE,nchar(2),NULL,,,Yes,
BORROWER,NLR_POSTALCODE,nchar(10),NULL,,,Yes,
BORROWER,EXEMPTSSN,nchar(1),NULL,,,Yes,
BORROWER,FHA_CLASSIFICATION,nvarchar(8),NULL,,,,
BORROWER,LDP_YN,nchar(1),NULL,,,,
BORROWER,GSA_YN,nchar(1),NULL,,,,
BORROWER,OVERALL_CS_SOURCE,nvarchar(35),NULL,,,Yes,
BORROWER,DISPLAY_NAME,nvarchar(250),NULL,,,,
BORROWER,NON_INDIV_BORR_NAME,nvarchar(250),NULL,,,Yes,
BORROWER,S_LEGAL_ENTITY_TYPE,nvarchar(8),NULL,,,,
BORROWER,S_LEGAL_ENTITY_TYP_OTH,nvarchar(8),NULL,,,,
BORROWER,ULDD_TAXPAYER_ID,nvarchar(9),NULL,,,,
BORROWER,INCLUDE_IN_PROFORMA,nchar(1),NULL,,,,
BORROWER,FADDR_INDICATOR,nchar(1),NULL,,,,
BORROWER,DBA_NAME,nvarchar(45),NULL,,,,
BORROWER,STATE_OF_INCORP,nchar(2),NULL,,,Yes,
BORROWER,INMILITARY,nchar(1),NULL,,,,
BORROWER,BORRDISABLD,nchar(1),NULL,,,Yes,
BORROWER,RECORD_CREATED,nvarchar(35),NULL,,,,
BORROWER,HUD_APPROVED,nchar(2),NULL,,,,
BORROWER,VERIFYSSN,nchar(1),NULL,,,Yes,
BORROWER,BORR_CS_RANK_PERCENT,int,NULL,,,,
BORROWER,YRS_AT_PRSNT,int,NULL,,,,
BORROWER,MNTHS_AT_PRSNT,int,NULL,,,,
BORROWER,BORR_COVERED,nchar(1),NULL,,,,
BORROWER,S_COV_BORR_STATUS,nvarchar(8),NULL,,,,
BORROWER,BORR_VERBDISC,nchar(1),NULL,,,Yes,
BORROWER,MLACERTID,nvarchar(50),NULL,,,,
BORROWER,S_BOR_UNIT_TYPE,nvarchar(8),NULL,,,,
BORROWER,BOR_UNIT_NUM,nvarchar(12),NULL,,,Yes,
BORROWER,BOR_COUNTRY,nvarchar(35),NULL,,,Yes,
BORROWER,BOR_COUNTRY_CODE,nvarchar(3),NULL,,,Yes,
BORROWER,BORR_QUAL_INC_SOURCE,nchar(1),NULL,,,Yes,
BORROWER,CREDIT_SCORE_MODEL,nvarchar(25),NULL,,,,
BORROWER,CREDITSCORE_MODEL_OTHDESC,nvarchar(100),NULL,,,Yes,
BORROWER,BORR_FRAUD_SCORE,int,NULL,,,Yes,
BORROWER,FURNISH_GENDER_INFO_YN,nchar(1),NULL,,,Yes,
BORROWER,COLLD_BY_OBSRVTION_GENDER_YN,nchar(1),NULL,,,Yes,
BORROWER,COLLD_BY_OBSRVTION_RACE_YN,nchar(1),NULL,,,Yes,
BORROWER,COLLD_BY_OBSRVTION_ETH_YN,nchar(1),NULL,,,Yes,
BORROWER,SEX_MALE,nchar(1),NULL,,,Yes,
BORROWER,SEX_FEMALE,nchar(1),NULL,,,Yes,
BORROWER,COPIED_MAIL_ADDRESS,nchar(1),NULL,,,,
BORROWER,CHECK_ALIAS,nchar(1),NULL,,,Yes,
BORROWER,S_PARTY_TYPE,nvarchar(8),NULL,,,,
BORROWER,S_CITIZENSHIP,nvarchar(8),NULL,,,,
BORROWER,S_UNMARRIED,nvarchar(8),NULL,,,,
BORROWER,ATTR_PORTAL_REG,nchar(1),NULL,,,,
BORROWER,ATTR_COUNSELING_REQUIRED,nchar(1),NULL,,,,
BORROWER,ATTR_CHILD_CARE,nchar(1),NULL,,,,
BORROWER,ATTR_GUARANTOR,nchar(1),NULL,,,Yes,
BORROWER,ATTR_GUARDIANSHIP,nchar(1),NULL,,,Yes,
BORROWER,ATTR_SOLE_PROPRIETOR,nchar(1),NULL,,,,
BORROWER,S_UNMARRIED_RLTNSHIP,nvarchar(8),NULL,,,,
BORROWER,UNMARRIED_RLTNSHIP_STATE,nvarchar(2),NULL,,,Yes,
BORROWER,UNMARRIED_RLTNSHIP_OTHERDESC,nvarchar(128),NULL,,,Yes,
BORROWER,RETIRED_BORROWER,nchar(1),NULL,,,Yes,
BORROWER,BOR_STATE_FOREIGN,nvarchar(35),NULL,,,Yes,
BORROWER,BOR_POSTCODE,nvarchar(12),NULL,,,Yes,
BORROWER,COUNTRY_OF_INCORP_CODE,nvarchar(12),NULL,,,,
BORROWER,EMAIL_CONSENT,nchar(1),NULL,,,Yes,
BORROWER,SMS_CONSENT,nchar(1),NULL,,,,
BORROWER,OVERALL_CS_SOURCE_OVR,nvarchar(35),NULL,,,Yes,
BORROWER,IS_DEALER_EMPLOYEE,nchar(1),NULL,,,,
BORROWER,LIVE_RENT_FREE_ENUMS,nvarchar(8),NULL,,,,
CONSREFI,LNUM,nchar(20),NOT NULL,Yes,,,
CONSREFI,ORIGCOST,"decimal(18,3)",NULL,,,,
CONSREFI,AMTEXLN,"decimal(18,3)",NULL,,,,
CONSREFI,PRESVAL,"decimal(18,3)",NULL,,,,
CONSREFI,CSTIMPRO,"decimal(18,3)",NULL,,,,
CONSREFI,IMPDESC,nvarchar(80),NULL,,,,
CONSREFI,S_REFPRP,nvarchar(8),NULL,,,,
CONSREFI,IMPMADE,nchar(1),NULL,,,,
CONSREFI,LOTACQUR,datetime,NULL,,,,
CONSREFI,REFIIMP,"decimal(18,3)",NULL,,,,
CONSREFI,CASHAMT,"decimal(18,3)",NULL,,,,
CONSREFI,S_GSE_REFINANCE_PURPOSE,nvarchar(8),NULL,,,,
CONSREFI,S_CONST_PERM_CLOSING,nvarchar(8),NULL,,,,
CONSREFI,INTERNREFI,nchar(1),NULL,,,,
CONSREFI,ORIG_INVESTOR_LOAN_NBR,nvarchar(30),NULL,,,Yes,
CONSREFI,S_ORIG_INVESTOR,nvarchar(8),NULL,,,,
CONSREFI,OTHER_INVESTOR_DESC,nvarchar(50),NULL,,,Yes,
CONSREFI,OTHERGSEREFIPURPTYPEDESC,nvarchar(80),NULL,,,,
CONSREFI,REPLACE_EXIST_CONSTR_LOAN,nchar(1),NULL,,,,
CONSREFI,FIR_MAX_MONTHLY_AMT,int,NULL,,,Yes,
CONSREFI,PREVIOUS_REFI_MONTHS,int,NULL,,,,
CONSREFI,CO_REFI_PURCH_CONST,nchar(1),NULL,,,,
CONSREFI,S_CONST_PERM_FEATURE,nvarchar(8),NULL,,,,
CONSREFI,S_FNM_REFI_PGM,nvarchar(8),NULL,,,,
CONSREFI,S_FRE_REFI_PGM,nvarchar(8),NULL,,,,
CONSREFI,LIMIT_DESC,nvarchar(80),NULL,,,,
CONSREFI,REFI_LOAN_ACCT_NBR,nvarchar(20),NULL,,,Yes,
DATES,LNUM,nchar(20),NOT NULL,Yes,,,
DATES,DOCDATE,datetime,NULL,,,,
DATES,CANCLDAT,datetime,NULL,,,,
DATES,LNMODDAT,datetime,NULL,,,,
DATES,SALCONDT,datetime,NULL,,,,
DATES,RETDOCDT,datetime,NULL,,,,
DATES,LNFUNDAT,datetime,NULL,,,,
DATES,ASSIGNDT,datetime,NULL,,,,
DATES,APPDATE,datetime,NULL,,,,
DATES,QUALFYDT,datetime,NULL,,,Yes,
DATES,APPRVLDT,datetime,NULL,,,,
DATES,INSPCTDT,datetime,NULL,,,,
DATES,APPRLISS,datetime,NULL,,,,
DATES,APPRLEXP,datetime,NULL,,,,
DATES,TTLRPTDT,datetime,NULL,,,,
DATES,SURVEYDT,datetime,NULL,,,,
DATES,DENIALDT,datetime,NULL,,,,
DATES,COMMBEG,datetime,NULL,,,,
DATES,COMMEND,datetime,NULL,,,,
DATES,RECDATE,datetime,NULL,,,,
DATES,REMMITDT,datetime,NULL,,,,
DATES,OCCPYDT,datetime,NULL,,,Yes,
DATES,DISCDATE,datetime,NULL,,,,
DATES,PURCHDT,datetime,NULL,,,,
DATES,DTCLOS_E,datetime,NULL,,,,
DATES,SUBDT,datetime,NULL,,,,
DATES,PREQUAL,datetime,NULL,,,,
DATES,UNDER,datetime,NULL,,,,
DATES,FULLPACK,datetime,NULL,,,,
DATES,SENTUNDER,datetime,NULL,,,,
DATES,AUDIT_DATE,datetime,NULL,,,,
DATES,SUBAUDIT,datetime,NULL,,,,
DATES,FILEUNDER,datetime,NULL,,,,
DATES,FILEREC,datetime,NULL,,,,
DATES,MISC1DATE,datetime,NULL,,,,
DATES,MISC2DATE,datetime,NULL,,,,
DATES,MISC3DATE,datetime,NULL,,,,
DATES,MISC4DATE,datetime,NULL,,,,
DATES,MISC5DATE,datetime,NULL,,,,
DATES,MISC6DATE,datetime,NULL,,,,
DATES,MISC7DATE,datetime,NULL,,,,
DATES,MISC8DATE,datetime,NULL,,,,
DATES,MISC9DATE,datetime,NULL,,,,
DATES,MISC10DTE,datetime,NULL,,,,
DATES,ESTFUND,datetime,NULL,,,,
DATES,THREEDAY,datetime,NULL,,,,
DATES,RECEIVE,datetime,NULL,,,,
DATES,SEC32_SIGN_DATE,datetime,NULL,,,,
DATES,APPREFFDT,datetime,NULL,,,,
DATES,BRKRSUBMISSIONDATE,datetime,NULL,,,,
DATES,NOI_GEN_DATE,datetime,NULL,,,,
DATES,NOISENTDATE,datetime,NULL,,,,
DATES,NOISTARTDATE,datetime,NULL,,,,
DATES,NOISTARTDT_OVR,datetime,NULL,,,,
DATES,NOIENDDATE,datetime,NULL,,,,
DATES,LAST_LOAN_CLOSE_DT,datetime,NULL,,,,
DATES,COMMBEGDTOVR,datetime,NULL,,,,
DATES,COMMENDDTOVR,datetime,NULL,,,,
DATES,CREDITDECISIONSTARTDATE,datetime,NULL,,,,
DATES,CREDITDECISIONCLOCKEND,datetime,NULL,,,,
DATES,CRDTDECSTRTDTOVERR,datetime,NULL,,,,
DATES,NOI_LETTER_EXPIRE_DATE,datetime,NULL,,,,
DATES,TITLE_POLICYDATE,datetime,NULL,,,,
DATES,HUD_REVIEWDATE,datetime,NULL,,,,
DATES,FILE_RECVD_PC,datetime,NULL,,,,
DATES,LAST_DOC_REC_DATE,datetime,NULL,,,,
DATES,USDA_OBLIGATION_DT,datetime,NULL,,,,
DATES,NOTICE_OF_SALE,datetime,NULL,,,,
DATES,LAST_CONTACT_DATE,datetime,NULL,,,,
DATES,HO_PLCY_RCVD,datetime,NULL,,,,
DATES,SELLER_ACQUIRED,datetime,NULL,,,Yes,
DATES,FINALAPRDT,datetime,NULL,,,,
DATES,CONDTNLETRDT,datetime,NULL,,,,
DATES,MRC_RECORDED_DATE,datetime,NULL,,,,
DATES,MERS_MIN_TRNSFD_DATE,datetime,NULL,,,,
DATES,SENT_INSURER_DATE,datetime,NULL,,,,
DATES,PC_DOCS_RVWD_DATE,datetime,NULL,,,,
DATES,INS_FEE_PAID_DATE,datetime,NULL,,,,
DATES,INS_CNFMD_DATE,datetime,NULL,,,,
DATES,PRICE_EFFECTIVE_DATE,datetime,NULL,,,,
DATES,SERVCND_PAIDOFF_DT,datetime,NULL,,,,
DATES,SERVCNG_RELEASED_DT,datetime,NULL,,,,
DATES,REPURCH_DT,datetime,NULL,,,,
DATES,GOODBYE_LTR_DT,datetime,NULL,,,,
DATES,INDEMNF_DT,datetime,NULL,,,,
DATES,DT_FLOOD_NTB_MAILED,datetime,NULL,,,,
DATES,APPRLEXP_OVR_DT,datetime,NULL,,,,
DATES,CONTRACT_SETTLEMENT_DT,datetime,NULL,,,,
DATES,DOCSRETBYDT,datetime,NULL,,,,
DECLRTN,LNUM,nchar(20),NOT NULL,Yes,,,
DECLRTN,BNUM,smallint,NOT NULL,Yes,,,
DECLRTN,DBID,nchar(5),NOT NULL,Yes,,,
DECLRTN,JUDGMENT,nchar(1),NULL,,,Yes,
DECLRTN,A_DBID,nchar(5),NULL,,,,
DECLRTN,A_SERIAL,int,NULL,,,,
DECLRTN,BANKRUPT,nchar(1),NULL,,,,
DECLRTN,B_DBID,nchar(5),NULL,,,,
DECLRTN,B_SERIAL,int,NULL,,,Yes,
DECLRTN,FORECLOS,nchar(1),NULL,,,,
DECLRTN,C_DBID,nchar(5),NULL,,,,
DECLRTN,C_SERIAL,int,NULL,,,,
DECLRTN,LAWSUIT,nchar(1),NULL,,,,
DECLRTN,D_DBID,nchar(5),NULL,,,,
DECLRTN,D_SERIAL,int,NULL,,,,
DECLRTN,OBLIGATE,nchar(1),NULL,,,,
DECLRTN,E_DBID,nchar(5),NULL,,,,
DECLRTN,E_SERIAL,int,NULL,,,Yes,
DECLRTN,DELINQNT,nchar(1),NULL,,,Yes,
DECLRTN,F_DBID,nchar(5),NULL,,,,
DECLRTN,F_SERIAL,int,NULL,,,Yes,
DECLRTN,ALIMONY,nchar(1),NULL,,,Yes,
DECLRTN,G_DBID,nchar(5),NULL,,,,
DECLRTN,G_SERIAL,int,NULL,,,Yes,
DECLRTN,BORROWED,nchar(1),NULL,,,Yes,
DECLRTN,H_DBID,nchar(5),NULL,,,,
DECLRTN,H_SERIAL,int,NULL,,,,
DECLRTN,COMAKER,nchar(1),NULL,,,,
DECLRTN,I_DBID,nchar(5),NULL,,,,
DECLRTN,I_SERIAL,int,NULL,,,,
DECLRTN,CITIZEN,nchar(1),NULL,,,Yes,
DECLRTN,J_DBID,nchar(5),NULL,,,,
DECLRTN,J_SERIAL,int,NULL,,,Yes,
DECLRTN,ALIEN,nchar(1),NULL,,,Yes,
DECLRTN,K_DBID,nchar(5),NULL,,,,
DECLRTN,K_SERIAL,int,NULL,,,,
DECLRTN,OCCUPY,nchar(1),NULL,,,,
DECLRTN,L_DBID,nchar(5),NULL,,,,
DECLRTN,L_SERIAL,int,NULL,,,Yes,
DECLRTN,OWNRSHIP,nchar(1),NULL,,,Yes,
DECLRTN,M_DBID,nchar(5),NULL,,,,
DECLRTN,M_SERIAL,int,NULL,,,Yes,
DECLRTN,S_PRPTYP,nvarchar(8),NULL,,,,
DECLRTN,S_TITLE,nvarchar(8),NULL,,,,
DECLRTN,BNKRPT_DISCHARGE_MOS,smallint,NULL,,,,
DECLRTN,FORECLOSURE_MOS,smallint,NULL,,,,
DECLRTN,NON_PERMANENT_RESIDENT_ALIEN,nchar(1),NULL,,,Yes,
DECLRTN,JUDGMENT_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,BANKRUPT_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,FORECLOS_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,LAWSUIT_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,OBLIGATE_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,DELINQNT_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,ALIMONY_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,BORROWED_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,COMAKER_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,CITIZEN_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,ALIEN_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,OCCUPY_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,OWNRSHIP_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,AFFILIATION,nchar(1),NULL,,,,
DECLRTN,DOWNPMT_BORR_AMT,"decimal(16,3)",NULL,,,Yes,
DECLRTN,INSTALLMENT_LOAN,nchar(1),NULL,,,,
DECLRTN,MORTGAGE_LOAN,nchar(1),NULL,,,,
DECLRTN,PROPTAXES,nchar(1),NULL,,,,
DECLRTN,SHORT_SALE,nchar(1),NULL,,,,
DECLRTN,PROPFORECLOSE,nchar(1),NULL,,,,
DECLRTN,S_BANKRUPTCY_TYPE,nvarchar(8),NULL,,,,
DECLRTN,PREFORECLOS_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,PROPFORECL_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,PRIMRESID_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,OWNERINTRST_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,MORTGAGELN_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,NEWCREDIT_NOTES,nvarchar(1024),NULL,,,Yes,
DECLRTN,AFFILIATION_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,PROPERTYTAXES_NOTES,nvarchar(1024),NULL,,,,
DECLRTN,CHAPTER7_CHK,nvarchar(1),NULL,,,Yes,
DECLRTN,CHAPTER12_CHK,nvarchar(1),NULL,,,Yes,
DECLRTN,CHAPTER13_CHK,nvarchar(1),NULL,,,Yes,
DECLRTN,CHAPTER11_CHK,nvarchar(1),NULL,,,Yes,
DECLRTN,OUTSTANJUDGE_EXTCIRCUM,nchar(1),NULL,,,,
DECLRTN,OUTSTANJUDGE_INCINFORM,nchar(1),NULL,,,,
DECLRTN,DELINQUENT_DEBT_EXTCIRCUM,nchar(1),NULL,,,Yes,
DECLRTN,DELINQUENT_DEBT_INCINFORM,nchar(1),NULL,,,Yes,
DECLRTN,FORECLOSURE_EXTCIRCUM,nchar(1),NULL,,,,
DECLRTN,FORECLOSURE_INCINFORM,nchar(1),NULL,,,,
DECLRTN,SHORTSALE_EXTCIRCUM,nchar(1),NULL,,,,
DECLRTN,SHORTSALE_INCINFORM,nchar(1),NULL,,,,
DECLRTN,PROPERTYFORCLOSE_EXTCIRCUM,nchar(1),NULL,,,,
DECLRTN,PROPERTYFORCLOSE_INCINFORM,nchar(1),NULL,,,,
DECLRTN,DECBANKRUPTCY_EXTCIRCUM,nchar(1),NULL,,,Yes,
DECLRTN,DECBANKRUPTCY_INCINFORM,nchar(1),NULL,,,Yes,
DECLRTN,FHA_SECOND_RESID_IND,nchar(1),NULL,,,,
DELIVERY,LNUM,nchar(20),NOT NULL,Yes,,,
DELIVERY,COMNUM,nvarchar(10),NULL,,,,
DELIVERY,CONTRACT,nvarchar(10),NULL,,,Yes,
DELIVERY,COMTYPE,nchar(1),NULL,,,,
DELIVERY,SELLNUM,nvarchar(10),NULL,,,,
DELIVERY,NUMBED1,smallint,NULL,,,,
DELIVERY,NUMBED2,smallint,NULL,,,,
DELIVERY,NUMBED3,smallint,NULL,,,,
DELIVERY,NUMBED4,smallint,NULL,,,,
DELIVERY,RENTS1,"decimal(18,3)",NULL,,,Yes,
DELIVERY,RENTS2,"decimal(18,3)",NULL,,,Yes,
DELIVERY,RENTS3,"decimal(18,3)",NULL,,,Yes,
DELIVERY,RENTS4,"decimal(18,3)",NULL,,,Yes,
DELIVERY,S_SPF1,nvarchar(8),NULL,,,,
DELIVERY,S_SPF2,nvarchar(8),NULL,,,,
DELIVERY,S_SPF3,nvarchar(8),NULL,,,,
DELIVERY,S_SPF4,nvarchar(8),NULL,,,,
DELIVERY,S_SPF5,nvarchar(8),NULL,,,,
DELIVERY,S_SPF6,nvarchar(8),NULL,,,,
DELIVERY,ASSUM,nchar(1),NULL,,,,
DELIVERY,RDF,nchar(1),NULL,,,,
DELIVERY,INTPD,datetime,NULL,,,,
DELIVERY,MATDATE,datetime,NULL,,,,
DELIVERY,S_SFSRC1,nvarchar(8),NULL,,,,
DELIVERY,S_SFSRC2,nvarchar(8),NULL,,,,
DELIVERY,SFAMT1,"decimal(18,3)",NULL,,,,
DELIVERY,SFAMT2,"decimal(18,3)",NULL,,,,
DELIVERY,S_BECA1,nvarchar(8),NULL,,,,
DELIVERY,S_BECA2,nvarchar(8),NULL,,,,
DELIVERY,S_BECF1,nvarchar(8),NULL,,,,
DELIVERY,S_BECF2,nvarchar(8),NULL,,,,
DELIVERY,S_DPSRC1,nvarchar(8),NULL,,,,
DELIVERY,S_DPSRC2,nvarchar(8),NULL,,,,
DELIVERY,S_DPSRC3,nvarchar(8),NULL,,,,
DELIVERY,S_DPSRC4,nvarchar(8),NULL,,,,
DELIVERY,DPAMT1,"decimal(18,3)",NULL,,,,
DELIVERY,DPAMT2,"decimal(18,3)",NULL,,,,
DELIVERY,DPAMT3,"decimal(18,3)",NULL,,,,
DELIVERY,DPAMT4,"decimal(18,3)",NULL,,,,
DELIVERY,S_CCSRC1,nvarchar(8),NULL,,,,
DELIVERY,S_CCSRC2,nvarchar(8),NULL,,,,
DELIVERY,S_CCSRC3,nvarchar(8),NULL,,,,
DELIVERY,S_CCSRC4,nvarchar(8),NULL,,,,
DELIVERY,CCAMT1,"decimal(18,3)",NULL,,,Yes,
DELIVERY,CCAMT2,"decimal(18,3)",NULL,,,Yes,
DELIVERY,CCAMT3,"decimal(18,3)",NULL,,,Yes,
DELIVERY,CCAMT4,"decimal(18,3)",NULL,,,Yes,
DELIVERY,MICOV,"decimal(16,6)",NULL,,,,
DELIVERY,UPB,"decimal(18,3)",NULL,,,,
DELIVERY,S_LFC,nvarchar(8),NULL,,,,
DELIVERY,INTEND,datetime,NULL,,,,
DELIVERY,LPID,datetime,NULL,,,,
DELIVERY,INTONLY,nchar(1),NULL,,,,
DELIVERY,LOOKBACK,smallint,NULL,,,,
DELIVERY,NETNEGAM,"decimal(16,6)",NULL,,,,
DELIVERY,S_RFC,nvarchar(8),NULL,,,,
DELIVERY,UWNAME,nvarchar(30),NULL,,,,
DELIVERY,INVLNUM,nvarchar(14),NULL,,,,
DELIVERY,MTGORIG,nchar(1),NULL,,,Yes,
DELIVERY,TP1,nvarchar(25),NULL,,,,
DELIVERY,TP2,nvarchar(25),NULL,,,,
DELIVERY,MAXTERM,smallint,NULL,,,,
DELIVERY,SELLER,nvarchar(8),NULL,,,Yes,
DELIVERY,CID_SELLER_AGENT,int,NULL,,,Yes,
DELIVERY,S_SPF7,nvarchar(8),NULL,,,,
DELIVERY,S_SPF8,nvarchar(8),NULL,,,,
DELIVERY,S_SPF9,nvarchar(8),NULL,,,,
DELIVERY,S_SPF10,nvarchar(8),NULL,,,,
DELIVERY,UPBO,"decimal(18,3)",NULL,,,,
DELIVERY,ESCROW_ACCT_BALANCE,"decimal(18,3)",NULL,,,,
DELIVERY,ESCROW_PYMT_AMT,"decimal(18,3)",NULL,,,,
DELIVERY,NEXTPMTDUEDATE,datetime,NULL,,,,
DELIVERY,APPR_DOC_ID,nvarchar(20),NULL,,,,
DELIVERY,READY_FOR_DELIVERY,nchar(1),NULL,,,,
DELIVERY,S_INT_ACCRUAL_TYPE,nvarchar(8),NULL,,,,
DELIVERY,S_INT_CALC_BASIS_TYPE,nvarchar(8),NULL,,,,
DELIVERY,INT_CALC_EFF_MONTHS,int,NULL,,,,
DELIVERY,S_INT_CALC_PERIOD,nvarchar(8),NULL,,,,
DELIVERY,S_INT_CALC_METHOD,nvarchar(8),NULL,,,,
DELIVERY,LOAN_DELIV_GSE,nchar(1),NULL,,,,
DELIVERY,LTV_RATIO_PCT,"decimal(16,6)",NULL,,,,
DELIVERY,S_FNM_HOME_IMP_PROD,nvarchar(8),NULL,,,,
DELIVERY,ADJ_LOAN_AMT,"decimal(18,3)",NULL,,,,
DELIVERY,ADJ_LOAN_AMT_OVRD,"decimal(18,3)",NULL,,,,
DELIVERY,APPR_DOC_ID_OVER,nvarchar(20),NULL,,,,
DELIVERY,MLADISCCOMPLETE,nchar(1),NULL,,,,
DELIVERY,S_SIGNDOCPUSHBACK,nvarchar(8),NULL,,,,
DELIVERY,MI_CANCELLED,nchar(1),NULL,,,,
DELIVERY,HFA_IDENTIFIER,nvarchar(7),NULL,,,,
DENIAL,LNUM,nchar(20),NOT NULL,Yes,,,
DENIAL,APPRGUIDE,nchar(1),NULL,,,,
DENIAL,APPRINCON,nchar(1),NULL,,,,
DENIAL,APPRCOMP,nchar(1),NULL,,,,
DENIAL,APPRUNACC,nchar(1),NULL,,,,
DENIAL,APPRRATIO,nchar(1),NULL,,,,
DENIAL,APPROTHR,nchar(1),NULL,,,,
DENIAL,APPRREASN,nvarchar(80),NULL,,,,
DENIAL,CRDHISTRY,nchar(1),NULL,,,Yes,
DENIAL,BANKRPTCY,nchar(1),NULL,,,Yes,
DENIAL,PYMTPRES,nchar(1),NULL,,,,
DENIAL,PYMTPREV,nchar(1),NULL,,,,
DENIAL,CRDEXPLAN,nchar(1),NULL,,,,
DENIAL,NONCRD,nchar(1),NULL,,,,
DENIAL,OBLIGATN,nchar(1),NULL,,,,
DENIAL,CRDOTHR,nchar(1),NULL,,,,
DENIAL,CRDREASN,nvarchar(80),NULL,,,,
DENIAL,IRREGEMP,nchar(1),NULL,,,,
DENIAL,ESTINC,nchar(1),NULL,,,,
DENIAL,STABLEINC,nchar(1),NULL,,,,
DENIAL,EMPOTHR,nchar(1),NULL,,,,
DENIAL,EMPREASN,nvarchar(80),NULL,,,,
DENIAL,LIQASST,nchar(1),NULL,,,,
DENIAL,CASH,nchar(1),NULL,,,,
DENIAL,SECFINC,nchar(1),NULL,,,,
DENIAL,ASSTOTHR,nchar(1),NULL,,,,
DENIAL,ASSTREASN,nvarchar(80),NULL,,,,
DENIAL,INCINSUF1,nchar(1),NULL,,,,
DENIAL,INCINSUF2,nchar(1),NULL,,,,
DENIAL,SHORTINC,nchar(1),NULL,,,,
DENIAL,EXCESSRAT,nchar(1),NULL,,,,
DENIAL,QUALOTHR,nchar(1),NULL,,,,
DENIAL,QUALREASN,nvarchar(80),NULL,,,,
DENIAL,APPLINCMP,nchar(1),NULL,,,,
DENIAL,OTHER,nchar(1),NULL,,,,
DENIAL,OTHERREASN,nvarchar(80),NULL,,,,
DOWNPYMT,LNUM,nchar(20),NOT NULL,Yes,,,
DOWNPYMT,BNUM,smallint,NOT NULL,Yes,,,
DOWNPYMT,DBID,nchar(5),NOT NULL,Yes,,,
DOWNPYMT,DPYMTCTR,smallint,NOT NULL,Yes,,,
DOWNPYMT,S_TYPE,nvarchar(8),NULL,,,,
DOWNPYMT,AMOUNT,"decimal(18,3)",NULL,,,,
DOWNPYMT,NAME,nvarchar(30),NULL,,,Yes,
DOWNPYMT,ADDR1,nvarchar(35),NULL,,,Yes,
DOWNPYMT,ADDR2,nvarchar(35),NULL,,,Yes,
DOWNPYMT,CITY,nvarchar(25),NULL,,,Yes,
DOWNPYMT,STATE,nchar(2),NULL,,,Yes,
DOWNPYMT,ZIP,nvarchar(10),NULL,,,Yes,
DOWNPYMT,PHONE,nvarchar(10),NULL,,,Yes,
DOWNPYMT,RELATION,nvarchar(30),NULL,,,Yes,
DOWNPYMT,INCASS,nchar(1),NULL,,,,
DOWNPYMT,FNDGIVEN,nchar(1),NULL,,,,
DOWNPYMT,DTAVAIL,datetime,NULL,,,,
DOWNPYMT,FININST,nchar(1),NULL,,,,
DOWNPYMT,ACCTNUM,nvarchar(35),NULL,,,,
DOWNPYMT,BANKNAME,nvarchar(80),NULL,,,Yes,
DOWNPYMT,FIADDR1,nvarchar(35),NULL,,,Yes,
DOWNPYMT,FIADDR2,nvarchar(35),NULL,,,Yes,
DOWNPYMT,FICITY,nvarchar(25),NULL,,,Yes,
DOWNPYMT,FISTATE,nchar(2),NULL,,,Yes,
DOWNPYMT,FIZIP,nvarchar(10),NULL,,,Yes,
DOWNPYMT,FIACCTYP,nvarchar(8),NULL,,,,
DOWNPYMT,VERIFYFND,nchar(1),NULL,,,,
DOWNPYMT,OTHERDOWNPAYTYPEDESC,nvarchar(80),NULL,,,,
DOWNPYMT,S_DOWN_PMT_SRC_TYP,nvarchar(8),NULL,,,,
DOWNPYMT,S_DOWN_PMT_SRC_OTH,nvarchar(8),NULL,,,,
DOWNPYMT,S_DOWN_PMT_TYP,nvarchar(8),NULL,,,,
DOWNPYMT,S_TYPE_OTH,nvarchar(8),NULL,,,,
DOWNPYMT,PRIMARY_SRC,nchar(1),NULL,,,Yes,
